Material,Time lapse,Second Derivative
38-1456-03,1147.2483073333333,1.7433017658126553e-06
38-1456-03,1147.264974,-2.614914660508161e-06
38-1456-03,1147.2816406666668,3.486502231201148e-06
38-1456-03,1147.2983073333332,-2.6148386873968436e-06
38-1456-03,1147.314974,-8.716002341650304e-07
38-1456-03,1147.3316406666665,8.715875728994866e-07
38-1456-03,1147.3483073333334,1.7431498240043419e-06
38-1456-03,1147.364974,-2.6146867544172685e-06
38-1456-03,1147.3816406666667,7.740915387002917e-19
38-1456-03,1147.3983073333332,2.6146107945474674e-06
38-1456-03,1147.414974,-8.71524272089067e-07
38-1456-03,1147.4316406666667,8.71511613030331e-07
38-1456-03,1147.448394,-2.614496665546872e-06
38-1456-03,1147.4651473333333,1.7429723287444453e-06
38-1456-03,1147.481901,-1.7429468806939098e-06
38-1456-03,1147.4985676666668,2.6143823482937665e-06
38-1456-03,1147.5152343333332,-1.7428962511000656e-06
38-1456-03,1147.531901,0.0
38-1456-03,1147.5485676666667,0.0
38-1456-03,1147.5652343333334,-8.714101561122892e-07
38-1456-03,1147.581901,8.713975003684253e-07
38-1456-03,1147.5985676666667,1.7427696899850984e-06
38-1456-03,1147.6152343333333,0.0
38-1456-03,1147.631901,-1.7427190706855226e-06
38-1456-03,1147.6485676666668,-1.7426937621384087e-06
38-1456-03,1147.6652343333333,1.7426684543263688e-06
38-1456-03,1147.681901,8.713215736250719e-07
38-1456-03,1147.6985676666666,-1.7426178409081544e-06
38-1456-03,1147.715321,2.6138886055700864e-06
38-1456-03,1147.7265186666666,-1.7425754023033411e-06
38-1456-03,1147.7377166666665,8.7127920035999e-07
38-1456-03,1147.748828,-2.6138122965699198e-06
38-1456-03,1147.7654946666669,3.4850324553111226e-06
38-1456-03,1147.7821613333333,-1.7424909249996172e-06
38-1456-03,1147.798828,2.6136984346181207e-06
38-1456-03,1147.8154946666666,-6.0985411266236725e-06
38-1456-03,1147.8321613333335,3.4848300428818854e-06
38-1456-03,1147.848828,1.7423897217244604e-06
38-1456-03,1147.8654946666668,-8.711822113719135e-07
38-1456-03,1147.8821613333332,-1.7423391244932083e-06
38-1456-03,1147.898828,2.6134707404712373e-06
38-1456-03,1147.9154946666667,-2.6134327953045514e-06
38-1456-03,1147.9321613333334,8.711316170799022e-07
38-1456-03,1147.9489580000002,8.711188707750313e-07
38-1456-03,1147.965755,1.742212249179663e-06
38-1456-03,1147.9825520000002,-4.3554668938912414e-06
38-1456-03,1147.9992186666666,3.484322928936398e-06
38-1456-03,1148.0158853333332,-3.4842723442279826e-06
38-1456-03,1148.032552,1.7421108804941517e-06
38-1456-03,1148.0492186666668,8.71042794804324e-07
38-1456-03,1148.0658853333334,-8.710301497287244e-07
38-1456-03,1148.0825519999999,0.0
38-1456-03,1148.0992186666665,8.710048606789175e-07
38-1456-03,1148.1158853333334,-7.735964906036115e-19
38-1456-03,1148.132552,-2.6129387192910333e-06
38-1456-03,1148.1492186666667,2.612900789571569e-06
38-1456-03,1148.165885333333,-7.735628022446174e-19
38-1456-03,1148.182552,-8.709416444776682e-07
38-1456-03,1148.1992186666669,0.0
38-1456-03,1148.215972,1.7418325896625553e-06
38-1456-03,1148.2327253333333,-4.354517938468681e-06
38-1456-03,1148.249479,1.7417817613482057e-06
38-1456-03,1148.266146,2.612634719268397e-06
38-1456-03,1148.2828126666666,-8.70865599457278e-07
38-1456-03,1148.2994793333335,-1.7417059190532813e-06
38-1456-03,1148.316146,2.6125209598864266e-06
38-1456-03,1148.3328126666668,-2.612483042293619e-06
38-1456-03,1148.3494793333332,1.7416300838676348e-06
38-1456-03,1148.366146,-8.70802403469959e-07
38-1456-03,1148.3828126666667,0.0
38-1456-03,1148.3994793333334,0.0
38-1456-03,1148.416146,1.7415289805580457e-06
38-1456-03,1148.4328126666667,-4.353759266412694e-06
38-1456-03,1148.4494793333333,4.353696083263808e-06
38-1456-03,1148.4661456666665,-3.482906322569589e-06
38-1456-03,1148.4828993333333,4.353569393938972e-06
38-1456-03,1148.4996526666666,-6.0949082428953925e-06
38-1456-03,1148.5164063333334,4.353442382214986e-06
38-1456-03,1148.533073,0.0
38-1456-03,1148.5497396666667,8.70663207228332e-07
38-1456-03,1148.5664063333334,-8.706505731720984e-07
38-1456-03,1148.583073,-1.7412758789619492e-06
38-1456-03,1148.599739666667,-7.732706085741252e-19
38-1456-03,1148.6164063333333,7.732593882542647e-19
38-1456-03,1148.633073,2.6118001218298768e-06
38-1456-03,1148.6497396666666,-2.611762225158995e-06
38-1456-03,1148.6664063333335,8.705747765292809e-07
38-1456-03,1148.683073,8.705621450385332e-07
38-1456-03,1148.6997396666668,-8.705495139143298e-07
38-1456-03,1148.7164063333332,0.0
38-1456-03,1148.733073,-8.705242527654933e-07
38-1456-03,1148.7498266666669,8.705115568130608e-07
38-1456-03,1148.7665800000002,8.704988614835347e-07
38-1456-03,1148.7833333333335,-1.7409723330485884e-06
38-1456-03,1148.8,2.6114206128134696e-06
38-1456-03,1148.8166666666668,-2.6113827271533534e-06
38-1456-03,1148.8333333333333,-7.731133785290515e-19
38-1456-03,1148.8500000000001,2.611306959133145e-06
38-1456-03,1148.8666666666666,-2.611269076770637e-06
38-1456-03,1148.8833333333334,1.7408207970048233e-06
38-1456-03,1148.9,-2.6111933153444384e-06
38-1456-03,1148.9166666666667,2.6111554362806527e-06
38-1456-03,1148.9333333333334,-1.7407450388772204e-06
38-1456-03,1148.9499999999998,8.703598938163838e-07
38-1456-03,1148.9666666666665,-8.703472685596733e-07
38-1456-03,1148.9833333333333,2.6110039310107997e-06
38-1456-03,1149.0,-1.7406440382939772e-06
38-1456-03,1149.0167536666665,2.6109279872784374e-06
38-1456-03,1149.033507,-4.351483198305705e-06
38-1456-03,1149.0502603333334,-8.702839505980033e-07
38-1456-03,1149.0669269999999,3.4810853101846103e-06
38-1456-03,1149.0835936666665,7.729450012126565e-19
38-1456-03,1149.1002603333334,-1.740492165079228e-06
38-1456-03,1149.116927,1.7404669211705624e-06
38-1456-03,1149.1335936666667,-8.70220838997078e-07
38-1456-03,1149.150260333333,0.0
38-1456-03,1149.166927,0.0
38-1456-03,1149.1835936666669,-8.701829764290864e-07
38-1456-03,1149.2002603333333,1.7403407126104848e-06
38-1456-03,1149.2169270000002,-7.728553233362922e-19
38-1456-03,1149.2335936666666,8.701451171564609e-07
38-1456-03,1149.2502603333332,-2.6103974943898376e-06
38-1456-03,1149.266927,-8.701198794694332e-07
38-1456-03,1149.2836806666667,1.7402143906190652e-06
38-1456-03,1149.3004343333332,0.0
38-1456-03,1149.3171876666668,0.0
38-1456-03,1149.3338543333332,0.0
38-1456-03,1149.350521,8.700565943358942e-07
38-1456-03,1149.3671876666667,-1.7400879557551113e-06
38-1456-03,1149.3838543333334,8.700313617851076e-07
38-1456-03,1149.400521,1.7400374921178408e-06
38-1456-03,1149.4171876666667,-2.610018392095003e-06
38-1456-03,1149.4338543333333,1.7399870314074395e-06
38-1456-03,1149.4505206666665,-1.7399618026539268e-06
38-1456-03,1149.4671873333334,2.6099048611911647e-06
38-1456-03,1149.483854,-4.349778365830601e-06
38-1456-03,1149.500521,2.609829178146248e-06
38-1456-03,1149.5171876666666,0.0
38-1456-03,1149.5338543333335,-2.6097535002481064e-06
38-1456-03,1149.5506076666668,1.73981031079557e-06
38-1456-03,1149.5673613333333,3.47956990998859e-06
38-1456-03,1149.584114666667,-3.479519200871524e-06
38-1456-03,1149.6007813333333,2.6096015666584334e-06
38-1456-03,1149.617448,-1.739709155840665e-06
38-1456-03,1149.6341146666666,-2.609525901960517e-06
38-1456-03,1149.6507813333335,1.7396587141707803e-06
38-1456-03,1149.667448,3.4792669888661996e-06
38-1456-03,1149.6841146666668,-2.609412413139167e-06
38-1456-03,1149.7007813333332,8.697915285754716e-07
38-1456-03,1149.717448,-1.7395578396064037e-06
38-1456-03,1149.7341146666668,1.7395326227929768e-06
38-1456-03,1149.7507813333334,-8.697537033553152e-07
38-1456-03,1149.767448,0.0
38-1456-03,1149.7841146666667,-1.7394569767382799e-06
38-1456-03,1149.8007813333334,2.6091476442730904e-06
38-1456-03,1149.817578,8.697031765158264e-07
38-1456-03,1149.8343750000001,-2.6090714151759684e-06
38-1456-03,1149.851172,1.7393555346125193e-06
38-1456-03,1149.8678386666668,-1.7393303236639773e-06
38-1456-03,1149.8845053333334,8.696525567231306e-07
38-1456-03,1149.9011719999999,0.0
38-1456-03,1149.9178386666665,1.7392546952039514e-06
38-1456-03,1149.9345053333334,-1.739229487178521e-06
38-1456-03,1149.951172,-1.7392042798837895e-06
38-1456-03,1149.9678386666667,0.0
38-1456-03,1149.9845053333331,4.347884668715351e-06
38-1456-03,1149.9957029999998,-2.608705399657677e-06
38-1456-03,1150.006901,-4.347799996375755e-06
38-1456-03,1150.018099,4.347757660812166e-06
38-1456-03,1150.0347656666665,8.695389303475895e-07
38-1456-03,1150.0514323333334,1.7390526577946085e-06
38-1456-03,1150.068099,-3.4780549112513446e-06
38-1456-03,1150.0847656666667,8.695011270935899e-07
38-1456-03,1150.1014323333332,1.7389770534779414e-06
38-1456-03,1150.118099,-2.6084277802493964e-06
38-1456-03,1150.1347656666667,1.738926654251345e-06
38-1456-03,1150.1514323333333,-3.477802911468621e-06
38-1456-03,1150.1680990000002,4.347190644868515e-06
38-1456-03,1150.1848526666665,-8.694254646823649e-07
38-1456-03,1150.201606,-1.7388256020213654e-06
38-1456-03,1150.2183593333332,8.694001377086747e-07
38-1456-03,1150.235026,8.693875402812206e-07
38-1456-03,1150.2516926666667,7.72160063195414e-19
38-1456-03,1150.2683593333334,0.0
38-1456-03,1150.285026,-3.4773990007590064e-06
38-1456-03,1150.3016926666667,4.346685771111691e-06
38-1456-03,1150.3183593333333,-2.607973675860275e-06
38-1456-03,1150.335026,1.7386239267660688e-06
38-1456-03,1150.3516926666668,-2.6078981055312903e-06
38-1456-03,1150.3683593333333,1.7385735480058133e-06
38-1456-03,1150.385026,-2.6078225395817295e-06
38-1456-03,1150.4016926666666,6.08483110258075e-06
38-1456-03,1150.4183593333335,-4.346244963350986e-06
38-1456-03,1150.435026,8.692363996221423e-07
38-1456-03,1150.4517796666667,0.0
38-1456-03,1150.468533,8.69211083411219e-07
38-1456-03,1150.4852863333333,-8.691984259846614e-07
38-1456-03,1150.501953,-8.691858344020089e-07
38-1456-03,1150.5186196666666,1.7383464863683306e-06
38-1456-03,1150.5352863333335,-8.691606523311146e-07
38-1456-03,1150.551953,0.0
38-1456-03,1150.5686196666668,0.0
38-1456-03,1150.5797306666666,0.0
38-1456-03,1150.5908416666668,-1.7382373712472081e-06
38-1456-03,1150.601953,2.6073308777011206e-06
38-1456-03,1150.6186196666667,1.7381954070751766e-06
38-1456-03,1150.6352863333334,-5.214510689238551e-06
38-1456-03,1150.651953,2.6072175797194458e-06
38-1456-03,1150.6630643333333,0.0
38-1456-03,1150.6742623333332,1.7381113538980065e-06
38-1456-03,1150.6854603333334,-4.345236098274399e-06
38-1456-03,1150.7022136666667,4.34517283500098e-06
38-1456-03,1150.7188803333331,-2.607065940492959e-06
38-1456-03,1150.735547,8.69009393692994e-07
38-1456-03,1150.7466583333335,8.69001002747017e-07
38-1456-03,1150.7577693333335,-1.7379852244295932e-06
38-1456-03,1150.7688803333333,1.7379684436892044e-06
38-1456-03,1150.7855470000002,-8.689716364672467e-07
38-1456-03,1150.8022136666666,-1.7379181029096333e-06
38-1456-03,1150.8188803333333,8.689464668069099e-07
38-1456-03,1150.835547,8.68933882522353e-07
38-1456-03,1150.8522136666668,2.60676389580995e-06
38-1456-03,1150.8688803333334,-4.3445435752427536e-06
38-1456-03,1150.8856336666665,4.344480332133552e-06
38-1456-03,1150.9023873333335,-3.475533671685691e-06
38-1456-03,1150.9191406666666,8.688707700361007e-07
38-1456-03,1150.9358073333333,-8.688581879439489e-07
38-1456-03,1150.952474,2.6065368186516672e-06
38-1456-03,1150.9691406666668,-3.4753320994189913e-06
38-1456-03,1150.9858073333332,3.4752817754260394e-06
38-1456-03,1151.002474,-1.7376157264452414e-06
38-1456-03,1151.0191406666665,-2.6063858488595797e-06
38-1456-03,1151.0358073333334,0.0
38-1456-03,1151.052474,3.4750804940283266e-06
38-1456-03,1151.0691406666667,-8.687575443306231e-07
38-1456-03,1151.0858073333332,1.7374899310357119e-06
38-1456-03,1151.102474,-8.687323870693425e-07
38-1456-03,1151.1191406666667,-1.7374396179724496e-06
38-1456-03,1151.1358073333333,7.71567015848145e-19
38-1456-03,1151.1525606666667,1.7373891770180593e-06
38-1456-03,1151.1693143333334,-2.606045837606946e-06
38-1456-03,1151.1860676666668,3.474677215393285e-06
38-1456-03,1151.2027343333332,-3.4746269103642963e-06
38-1456-03,1151.219401,2.6059324550942947e-06
38-1456-03,1151.2360676666667,-7.714998206234899e-19
38-1456-03,1151.2527343333334,-1.737238002007483e-06
38-1456-03,1151.269401,2.6058192786096862e-06
38-1456-03,1151.2860676666667,-8.68593851767053e-07
38-1456-03,1151.3027343333333,-3.474325110775393e-06
38-1456-03,1151.319401,3.4742748159410817e-06
38-1456-03,1151.3305990000001,-8.685602561662184e-07
38-1456-03,1151.341797,-4.34275904256075e-06
38-1456-03,1151.3529946666667,8.685433612733973e-06
38-1456-03,1151.3696613333334,-4.342653943312774e-06
38-1456-03,1151.386328,-1.7370364328312397e-06
38-1456-03,1151.4029946666667,-8.685056445331166e-07
38-1456-03,1151.4196613333334,5.210958438083542e-06
38-1456-03,1151.436328,-4.342402509294368e-06
38-1456-03,1151.4529946666669,5.210807586406316e-06
38-1456-03,1151.4696613333333,-6.947642885124386e-06
38-1456-03,1151.486328,8.684427905768811e-07
38-1456-03,1151.5029946666666,4.342151104389683e-06
38-1456-03,1151.5197916666666,-8.684175532511545e-07
38-1456-03,1151.5365883333334,-7.712984795260589e-19
38-1456-03,1151.5533853333334,-8.683922193585334e-07
38-1456-03,1151.570052,-1.7367593022467553e-06
38-1456-03,1151.5867186666667,1.736734166503262e-06
38-1456-03,1151.603385333333,-1.7367090314873267e-06
38-1456-03,1151.620052,6.078393640196596e-06
38-1456-03,1151.6367186666669,-2.6049881454573895e-06
38-1456-03,1151.6533853333333,-4.341584077011764e-06
38-1456-03,1151.6700520000002,-1.7366084986985313e-06
38-1456-03,1151.6867186666666,6.078041785620077e-06
38-1456-03,1151.7033853333332,-1.7365582366686602e-06
38-1456-03,1151.720052,1.7365331067455167e-06
38-1456-03,1151.7367186666668,-3.4730159550978137e-06
38-1456-03,1151.7533853333334,3.472965698159142e-06
38-1456-03,1151.7700519999999,-2.6046865820062164e-06
38-1456-03,1151.7868056666666,8.682162315807422e-07
38-1456-03,1151.8035593333334,-8.682036028601407e-07
38-1456-03,1151.8203126666667,2.604572924274511e-06
38-1456-03,1151.8369793333334,-3.472713649388543e-06
38-1456-03,1151.853646,6.077160952096729e-06
38-1456-03,1151.8703126666667,-3.472613154462705e-06
38-1456-03,1151.8869793333333,-5.208844363769006e-06
38-1456-03,1151.9036456666665,3.4725126663563525e-06
38-1456-03,1151.9203123333334,2.6043468179879497e-06
38-1456-03,1151.936979,-8.681030457667268e-07
38-1456-03,1151.953646,-2.6042714569430043e-06
38-1456-03,1151.9703126666666,1.7361558522893102e-06
38-1456-03,1151.9869793333335,8.680653670053146e-07
38-1456-03,1152.003646,-7.709857714288218e-19
38-1456-03,1152.0203126666668,-8.68040249815276e-07
38-1456-03,1152.0369793333332,1.7360553835329474e-06
38-1456-03,1152.0537326666665,-5.208090412686633e-06
38-1456-03,1152.0704863333333,2.6040073377351596e-06
38-1456-03,1152.0872396666666,1.7359796473219578e-06
38-1456-03,1152.1039063333335,0.0
38-1456-03,1152.120573,8.679647108423312e-07
38-1456-03,1152.1372396666668,-2.6038564649364735e-06
38-1456-03,1152.1539063333332,8.67939599478319e-07
38-1456-03,1152.170573,2.603781133021624e-06
38-1456-03,1152.1872396666668,-3.4716579582644732e-06
38-1456-03,1152.2039063333334,8.679019351546489e-07
38-1456-03,1152.220573,-8.678893811075303e-07
38-1456-03,1152.2372396666667,1.7357536548456396e-06
38-1456-03,1152.2539063333334,-8.678642741012725e-07
38-1456-03,1152.270573,1.7357034422849742e-06
38-1456-03,1152.287239666667,-3.4713566741888745e-06
38-1456-03,1152.3039063333333,3.4713064652602654e-06
38-1456-03,1152.3206596666666,-2.6034419975321172e-06
38-1456-03,1152.3374133333334,3.4712055286218315e-06
38-1456-03,1152.3541666666667,-3.4711550630054685e-06
38-1456-03,1152.3708333333334,-1.7355524299532266e-06
38-1456-03,1152.3874999999998,8.677636645647039e-07
38-1456-03,1152.4041666666665,4.338755572589868e-06
38-1456-03,1152.4208333333333,-3.470954259330519e-06
38-1456-03,1152.4375,-7.706955211888933e-19
38-1456-03,1152.4541666666667,1.7354269331034868e-06
38-1456-03,1152.4708333333335,-8.677009179555524e-07
38-1456-03,1152.4875,3.470753478887675e-06
38-1456-03,1152.5041666666668,-2.603027465554405e-06
38-1456-03,1152.5208333333333,-1.7353265486891427e-06
38-1456-03,1152.5319443333333,8.676549096248873e-07
38-1456-03,1152.5430556666668,-8.676465448155452e-07
38-1456-03,1152.5542536666665,-8.676381149244005e-07
38-1456-03,1152.571007,1.735251006534975e-06
38-1456-03,1152.587760333333,0.0
38-1456-03,1152.604427,2.602801038868571e-06
38-1456-03,1152.6210936666669,-4.337939004824314e-06
38-1456-03,1152.6377603333333,2.602725768008546e-06
38-1456-03,1152.6544270000002,-8.675627114035677e-07
38-1456-03,1152.6710936666666,8.675501671680832e-07
38-1456-03,1152.6877603333332,-8.675376232945814e-07
38-1456-03,1152.704427,0.0
38-1456-03,1152.7210936666668,8.675125366357741e-07
38-1456-03,1152.7322916666665,-8.675041093491828e-07
38-1456-03,1152.7434896666666,0.0
38-1456-03,1152.7546876666668,-8.674872552671816e-07
38-1456-03,1152.7713543333332,1.7349494264257643e-06
38-1456-03,1152.788021,-2.6023865145637227e-06
38-1456-03,1152.8046876666667,3.469798520768971e-06
38-1456-03,1152.8213543333334,-7.704389030976539e-19
38-1456-03,1152.838021,-3.469698194486907e-06
38-1456-03,1152.8546876666667,1.7348240167611258e-06
38-1456-03,1152.8657986666667,0.0
38-1456-03,1152.8769096666667,-1.734790577581202e-06
38-1456-03,1152.8880206666665,4.336934646184885e-06
38-1456-03,1152.9046873333334,-3.4694975603330686e-06
38-1456-03,1152.921354,-7.703720783890738e-19
38-1456-03,1152.9381076666666,1.7346984948292653e-06
38-1456-03,1152.9548613333334,-7.7034968972939e-19
38-1456-03,1152.9716146666667,-1.7346480820146708e-06
38-1456-03,1152.9882813333334,1.734623007344065e-06
38-1456-03,1153.004948,-2.601896900098321e-06
38-1456-03,1153.021614666667,4.336432150446173e-06
38-1456-03,1153.0382813333333,-4.336369469206233e-06
38-1456-03,1153.054948,3.469045431822352e-06
38-1456-03,1153.0716146666666,-3.46899528972959e-06
38-1456-03,1153.0882813333335,2.6017088618143615e-06
38-1456-03,1153.104948,-8.672237524727418e-07
38-1456-03,1153.1216146666668,-4.336056090185462e-06
38-1456-03,1153.1382813333332,5.2031921037801625e-06
38-1456-03,1153.154948,8.67186150251376e-07
38-1456-03,1153.1716146666668,-3.4686944676103485e-06
38-1456-03,1153.1882813333334,3.4686443356627767e-06
38-1456-03,1153.2050780000002,-1.7342969070760364e-06
38-1456-03,1153.221875,8.671358232780089e-07
38-1456-03,1153.2386720000002,8.67123193384765e-07
38-1456-03,1153.2553386666666,-1.7342213237114298e-06
38-1456-03,1153.2720053333333,-8.670981306888667e-07
38-1456-03,1153.288672,7.701267178492891e-19
38-1456-03,1153.3053386666668,2.601219208321291e-06
38-1456-03,1153.3220053333334,-8.670605393594528e-07
38-1456-03,1153.3386719999999,-1.734096019283283e-06
38-1456-03,1153.3553386666665,8.670354802851838e-07
38-1456-03,1153.3720053333334,-8.670229512908338e-07
38-1456-03,1153.388672,8.670104226585762e-07
38-1456-03,1153.4053386666667,8.669978943883952e-07
38-1456-03,1153.4220053333331,-2.600956099440056e-06
38-1456-03,1153.438672,3.4678913557352614e-06
38-1456-03,1153.4553386666669,-2.6008809352496947e-06
38-1456-03,1153.472092,2.600843159368785e-06
38-1456-03,1153.4888453333333,-4.334675640973268e-06
38-1456-03,1153.505599,3.4676901468594944e-06
38-1456-03,1153.5222656666667,7.699707635784658e-19
38-1456-03,1153.5389323333332,0.0
38-1456-03,1153.555599,-1.7337699212196082e-06
38-1456-03,1153.5722656666667,8.66872435965179e-07
38-1456-03,1153.5889323333333,1.7337198233641454e-06
38-1456-03,1153.6055990000002,-1.7336947755224785e-06
38-1456-03,1153.6222656666666,-8.668348642018935e-07
38-1456-03,1153.6389323333333,-7.698928969948236e-19
38-1456-03,1153.655599,8.668098181702961e-07
38-1456-03,1153.6722656666668,-8.667972956968581e-07
38-1456-03,1153.6889323333332,7.698595304228033e-19
38-1456-03,1153.705599,8.667722518346259e-07
38-1456-03,1153.7222656666665,1.7335194608939095e-06
38-1456-03,1153.7390189999999,-8.667471443118852e-07
38-1456-03,1153.7557723333332,-7.698149305063848e-19
38-1456-03,1153.772526,-3.4668878915561555e-06
38-1456-03,1153.7891926666668,3.4668378118151257e-06
38-1456-03,1153.8058593333333,8.666969333794541e-07
38-1456-03,1153.822526,-2.6000532425029338e-06
38-1456-03,1153.8391926666666,8.666718953169902e-07
38-1456-03,1153.8558593333335,-1.7333187536580293e-06
38-1456-03,1153.872526,4.333234293508763e-06
38-1456-03,1153.8891926666668,-2.5999030228084888e-06
38-1456-03,1153.9058593333332,0.0
38-1456-03,1153.922526,-1.7332186129797242e-06
38-1456-03,1153.9391926666667,0.0
38-1456-03,1153.9558593333334,2.5997528204695748e-06
38-1456-03,1153.972526,7.696703341619462e-19
38-1456-03,1153.9891926666667,0.0
38-1456-03,1154.005946,-8.665466616238162e-07
38-1456-03,1154.0226993333335,0.0
38-1456-03,1154.039453,0.0
38-1456-03,1154.0561196666667,8.66508987698347e-07
38-1456-03,1154.0727863333334,-1.732992947830612e-06
38-1456-03,1154.089453,8.664839604936982e-07
38-1456-03,1154.1061196666667,1.732942894867785e-06
38-1456-03,1154.1227863333334,-1.7329178694702076e-06
38-1456-03,1154.139453,8.664464223973165e-07
38-1456-03,1154.1561196666669,-1.7328678208425684e-06
38-1456-03,1154.1727863333333,1.732842797613214e-06
38-1456-03,1154.1839843333335,-8.664129927058851e-07
38-1456-03,1154.1951823333334,0.0
38-1456-03,1154.2063803333333,-1.7327923619883147e-06
38-1456-03,1154.2230470000002,8.663836704694858e-07
38-1456-03,1154.2397136666666,8.663711603049523e-07
38-1456-03,1154.2563803333333,-8.663586505032338e-07
38-1456-03,1154.273047,8.663461410620065e-07
38-1456-03,1154.2897136666668,8.663336319820239e-07
38-1456-03,1154.3063803333334,-7.694477262125525e-19
38-1456-03,1154.3230469999999,-1.732617229809925e-06
38-1456-03,1154.3397136666665,8.662961069086213e-07
38-1456-03,1154.3563803333334,0.0
38-1456-03,1154.373047,1.7325421839997097e-06
38-1456-03,1154.3898006666666,-2.598775559406014e-06
38-1456-03,1154.406554,1.732491896438651e-06
38-1456-03,1154.4233073333332,-4.331166885005605e-06
38-1456-03,1154.439974,3.464883484708966e-06
38-1456-03,1154.4566406666665,2.598625097143274e-06
38-1456-03,1154.4733073333334,-2.598587581838233e-06
38-1456-03,1154.489974,-8.661833558716082e-07
38-1456-03,1154.5066406666667,2.598512554476849e-06
38-1456-03,1154.5233073333332,-2.598475042421951e-06
38-1456-03,1154.539974,8.661458438166939e-07
38-1456-03,1154.5566406666667,8.661333405201426e-07
38-1456-03,1154.5733073333333,-3.4644833503375113e-06
38-1456-03,1154.5899740000002,1.732216670019152e-06
38-1456-03,1154.6066406666666,8.660958327962991e-07
38-1456-03,1154.6233073333333,0.0
38-1456-03,1154.639974,0.0
38-1456-03,1154.6567276666667,2.598174789196891e-06
38-1456-03,1154.6734809999998,-4.330228486471921e-06
38-1456-03,1154.6902343333334,2.598099395663617e-06
38-1456-03,1154.706901,-2.5980618955363825e-06
38-1456-03,1154.7235676666667,2.5980243964908924e-06
38-1456-03,1154.7402343333333,8.65995632841854e-07
38-1456-03,1154.756901,-1.7319662677640752e-06
38-1456-03,1154.7735676666668,-8.659706352822431e-07
38-1456-03,1154.7902343333333,2.5978744111315956e-06
38-1456-03,1154.806901,-2.597836917498741e-06
38-1456-03,1154.8235676666666,1.731866283298746e-06
38-1456-03,1154.8402343333335,-1.7318412889859423e-06
38-1456-03,1154.856901,8.659081476972824e-07
38-1456-03,1154.8735676666668,1.731791302523813e-06
38-1456-03,1154.8902343333332,-4.329415775937601e-06
38-1456-03,1154.906901,1.7317413189471377e-06
38-1456-03,1154.9236546666668,8.658580988965485e-07
38-1456-03,1154.9404080000002,2.5975366167984255e-06
38-1456-03,1154.9571613333335,-3.4633319173350735e-06
38-1456-03,1154.973828,7.690030701718423e-19
38-1456-03,1154.9904946666668,-7.68991973355119e-19
38-1456-03,1155.0071613333332,2.597386492856834e-06
38-1456-03,1155.023828,-2.597349013304707e-06
38-1456-03,1155.0404946666667,1.731541023222802e-06
38-1456-03,1155.0571613333334,7.689475892906129e-19
38-1456-03,1155.073828,-7.689364940750136e-19
38-1456-03,1155.0904946666667,-1.7314660706095126e-06
38-1456-03,1155.1071613333334,8.657205439235194e-07
38-1456-03,1155.123828,-1.7314161058062597e-06
38-1456-03,1155.1404946666669,4.328477811213631e-06
38-1456-03,1155.1571613333333,-3.462732287770865e-06
38-1456-03,1155.173828,8.656705820030453e-07
38-1456-03,1155.190625,8.65657994756879e-07
38-1456-03,1155.2074220000002,-1.7312908157535117e-06
38-1456-03,1155.2242186666665,8.656328216124338e-07
38-1456-03,1155.2408853333334,1.7312406662465893e-06
38-1456-03,1155.257552,-2.5968235349827114e-06
38-1456-03,1155.2742186666667,7.688031164801687e-19
38-1456-03,1155.290885333333,1.7311657396326093e-06
38-1456-03,1155.307552,-8.655703827680387e-07
38-1456-03,1155.3242186666669,0.0
38-1456-03,1155.3408853333333,0.0
38-1456-03,1155.3575520000002,8.655329237856004e-07
38-1456-03,1155.3742186666666,-8.65520438178343e-07
38-1456-03,1155.3908853333332,0.0
38-1456-03,1155.407552,-1.7309909360881344e-06
38-1456-03,1155.4242186666668,2.5964489505518218e-06
38-1456-03,1155.4408853333334,-2.5964114980523257e-06
38-1456-03,1155.4576386666665,1.7309159012594074e-06
38-1456-03,1155.4743923333335,8.654454020231129e-07
38-1456-03,1155.491146,-8.654328537800271e-07
38-1456-03,1155.5078126666667,0.0
38-1456-03,1155.5244793333334,0.0
38-1456-03,1155.541146,8.653954066984351e-07
38-1456-03,1155.5578126666667,-1.730765850116591e-06
38-1456-03,1155.5744793333333,2.59611133133536e-06
38-1456-03,1155.5911456666665,-3.461431852432496e-06
38-1456-03,1155.6078123333334,8.6534548254767e-07
38-1456-03,1155.624479,8.65333002348364e-07
38-1456-03,1155.635677,0.0
38-1456-03,1155.646875,0.0
38-1456-03,1155.658073,0.0
38-1456-03,1155.6747396666667,8.652953687373713e-07
38-1456-03,1155.6914063333334,-7.6852558981817855e-19
38-1456-03,1155.708073,-1.7305408231745489e-06
38-1456-03,1155.724739666667,8.652579335524694e-07
38-1456-03,1155.7414063333333,-1.7304909117558686e-06
38-1456-03,1155.758073,3.460931914251539e-06
38-1456-03,1155.7747396666666,-3.4608820064307573e-06
38-1456-03,1155.7914063333335,3.4608321000493303e-06
38-1456-03,1155.808073,-1.7303910975535987e-06
38-1456-03,1155.8247396666668,1.7303661458021467e-06
38-1456-03,1155.8414063333332,-3.4606823895405588e-06
38-1456-03,1155.8581596666666,1.730316114718221e-06
38-1456-03,1155.8749133333333,-8.651455174474853e-07
38-1456-03,1155.8916666666667,1.7302659562969436e-06
38-1456-03,1155.9083333333335,-1.7302410081543384e-06
