Material,Time lapse,First Derivative
38-1482-03,357.741113,0.06000240009605907
38-1482-03,357.75778,0.0
38-1482-03,357.774447,0.0
38-1482-03,357.791374,0.0
38-1482-03,357.80804,0.0
38-1482-03,357.824707,0.05999880002405051
38-1482-03,357.841374,-0.05999880002405051
38-1482-03,357.85804,0.060002400095841096
38-1482-03,357.874707,-0.05999880002405051
38-1482-03,357.891374,0.05999880002405051
38-1482-03,357.90804,0.0
38-1482-03,357.924707,-0.05999880002405051
38-1482-03,357.941374,0.0
38-1482-03,357.95804,-0.06000240009605907
38-1482-03,357.974707,0.059998800023859204
38-1482-03,357.991374,0.0
38-1482-03,358.00804,0.12000480019210481
38-1482-03,358.024707,0.0
38-1482-03,358.041374,-0.059998800023859204
38-1482-03,358.058333,0.0
38-1482-03,358.075,0.0
38-1482-03,358.091667,0.05999880002406383
38-1482-03,358.108333,-0.06000240009585442
38-1482-03,358.125,0.05999880002406383
38-1482-03,358.141667,-0.05999880002406383
38-1482-03,358.158333,0.0
38-1482-03,358.175,0.05999880002406383
38-1482-03,358.191667,-0.05999880002406383
38-1482-03,358.208333,0.0
38-1482-03,358.225,0.059998800023859204
38-1482-03,358.241667,-0.11999760004811434
38-1482-03,358.258333,0.18000720028815057
38-1482-03,358.275,-0.05999880002405051
38-1482-03,358.291667,-0.059998800023859204
38-1482-03,358.308333,0.06000240009605907
38-1482-03,358.325293,0.05896226415099527
38-1482-03,358.34196,-0.05999880002405051
38-1482-03,358.358626,0.060002400095841096
38-1482-03,358.375293,-0.05999880002405051
38-1482-03,358.39196,0.0
38-1482-03,358.408626,-0.06000240009585442
38-1482-03,358.425293,0.05999880002406383
38-1482-03,358.44196,0.05999880002405051
38-1482-03,358.458626,0.0
38-1482-03,358.475293,0.0
38-1482-03,358.49196,0.0
38-1482-03,358.508626,0.0
38-1482-03,358.525293,0.0
38-1482-03,358.54196,-0.05999880002384588
38-1482-03,358.558626,0.0
38-1482-03,358.575293,0.0
38-1482-03,358.59222,-0.05907721391856441
38-1482-03,358.608887,0.05999880002406383
38-1482-03,358.625553,0.060002400095841096
38-1482-03,358.64222,0.0
38-1482-03,358.658887,0.11999760004811434
38-1482-03,358.675553,-0.060002400096045745
38-1482-03,358.69222,-0.059998800023859204
38-1482-03,358.708887,0.05999880002406383
38-1482-03,358.725553,0.0
38-1482-03,358.74222,-0.05999880002406383
38-1482-03,358.758887,-0.05999880002384588
38-1482-03,358.775553,0.0
38-1482-03,358.79222,0.11999760004811434
38-1482-03,358.808887,-0.059998800023859204
38-1482-03,358.825553,0.0
38-1482-03,358.84222,0.05999880002406383
38-1482-03,358.85918,0.0
38-1482-03,358.875846,0.0
38-1482-03,358.892513,0.05999880002405051
38-1482-03,358.90918,0.0
38-1482-03,358.925846,0.0
38-1482-03,358.942513,-0.05999880002384588
38-1482-03,358.95918,-0.05999880002406383
38-1482-03,358.975846,0.0
38-1482-03,358.992513,0.0
38-1482-03,359.00918,0.0
38-1482-03,359.025846,0.06000240009605907
38-1482-03,359.042513,-0.05999880002406383
38-1482-03,359.05918,0.11999760004770509
38-1482-03,359.075846,0.0
38-1482-03,359.092513,0.0
38-1482-03,359.10918,0.0
38-1482-03,359.126107,0.0
38-1482-03,359.142773,0.06000240009605907
38-1482-03,359.15944,0.0
38-1482-03,359.176107,-0.17999640007217818
38-1482-03,359.192773,0.06000240009605907
38-1482-03,359.20944,0.05999880002405051
38-1482-03,359.226107,0.0
38-1482-03,359.242773,0.0
38-1482-03,359.25944,-0.05999880002405051
38-1482-03,359.276107,0.05999880002384588
38-1482-03,359.292773,0.06000240009605907
38-1482-03,359.30944,-0.05999880002406383
38-1482-03,359.326107,-0.05999880002405051
38-1482-03,359.342773,0.060002400095841096
38-1482-03,359.35944,0.05999880002406383
38-1482-03,359.376107,0.0
38-1482-03,359.393066,0.0
38-1482-03,359.409733,-0.059998800023859204
38-1482-03,359.4264,0.0
38-1482-03,359.443066,-0.060002400096045745
38-1482-03,359.459733,0.05999880002384588
38-1482-03,359.4764,0.05999880002406383
38-1482-03,359.493066,0.0
38-1482-03,359.509733,0.0
38-1482-03,359.5264,0.0
38-1482-03,359.543066,0.0
38-1482-03,359.559733,0.0
38-1482-03,359.5764,0.0
38-1482-03,359.593066,-0.12000480019169552
38-1482-03,359.609733,0.05999880002405051
38-1482-03,359.6264,0.11999760004811434
38-1482-03,359.643066,-0.060002400096045745
38-1482-03,359.659993,0.059077213918551294
38-1482-03,359.67666,0.0
38-1482-03,359.693327,-0.05999880002405051
38-1482-03,359.709993,0.060002400096045745
38-1482-03,359.72666,0.0
38-1482-03,359.743327,-0.05999880002384588
38-1482-03,359.759993,0.060002400096045745
38-1482-03,359.77666,0.0
38-1482-03,359.793327,0.05999880002406383
38-1482-03,359.809993,-0.06000240009585442
38-1482-03,359.82666,0.0
38-1482-03,359.843327,0.0
38-1482-03,359.859993,0.0
38-1482-03,359.87666,0.0
38-1482-03,359.893327,-0.05999880002405051
38-1482-03,359.909993,0.060002400096045745
38-1482-03,359.926953,-0.05896226415079765
38-1482-03,359.94362,0.17999640007216486
38-1482-03,359.960286,-0.060002400096045745
38-1482-03,359.976953,0.0
38-1482-03,359.99362,0.0
38-1482-03,360.010286,0.0
38-1482-03,360.026953,-0.11999760004811434
38-1482-03,360.04362,0.11999760004811434
38-1482-03,360.060286,0.0
38-1482-03,360.076953,0.0
38-1482-03,360.09362,-0.05999880002406383
38-1482-03,360.110286,0.12000480019210481
38-1482-03,360.126953,-0.05999880002384588
38-1482-03,360.14362,0.0
38-1482-03,360.160286,0.0
38-1482-03,360.176953,0.05999880002384588
38-1482-03,360.19388,-0.059077213918749684
38-1482-03,360.210547,0.0
38-1482-03,360.227214,-0.05999880002406383
38-1482-03,360.24388,0.12000480019210481
38-1482-03,360.260547,0.0
38-1482-03,360.277214,0.059998800023859204
38-1482-03,360.29388,-0.12000480019210481
38-1482-03,360.310547,0.05999880002405051
38-1482-03,360.327214,0.059998800023859204
38-1482-03,360.34388,-0.06000240009605907
38-1482-03,360.360547,-0.11999760004811434
38-1482-03,360.377214,0.05999880002406383
38-1482-03,360.377214,
38-1482-03,360.39388,0.060002400095841096
38-1482-03,360.410547,-0.11999760004811434
38-1482-03,360.427214,0.0
38-1482-03,360.444173,0.11793148180916822
38-1482-03,360.46084,0.0
38-1482-03,360.477507,0.0
38-1482-03,360.494173,-0.12000480019210481
38-1482-03,360.51084,0.11999760004811434
38-1482-03,360.527507,0.0
38-1482-03,360.544173,0.06000240009605907
38-1482-03,360.56084,-0.05999880002406383
38-1482-03,360.577507,0.0
38-1482-03,360.594173,0.0
38-1482-03,360.61084,0.05999880002406383
38-1482-03,360.627507,0.05999880002405051
38-1482-03,360.644173,-0.12000480019169552
38-1482-03,360.66084,-0.05999880002405051
38-1482-03,360.677507,0.05999880002405051
38-1482-03,360.694173,0.06000240009605907
38-1482-03,360.7111,0.0
38-1482-03,360.727767,0.0
38-1482-03,360.744434,0.0
38-1482-03,360.7611,0.0
38-1482-03,360.777767,-0.05999880002406383
38-1482-03,360.794434,0.0
38-1482-03,360.8111,0.12000480019210481
38-1482-03,360.827767,-0.05999880002405051
38-1482-03,360.844434,0.0
38-1482-03,360.8611,0.060002400095841096
38-1482-03,360.877767,0.0
38-1482-03,360.894434,0.05999880002406383
38-1482-03,360.9111,-0.06000240009605907
38-1482-03,360.927767,0.0
38-1482-03,360.944434,0.0
38-1482-03,360.9611,0.0
38-1482-03,360.97806,-0.05896226415079765
38-1482-03,360.994727,0.05999880002405051
38-1482-03,361.011393,0.06000240009605907
38-1482-03,361.02806,-0.17999640007217818
38-1482-03,361.044727,0.059998800023859204
38-1482-03,361.061393,0.12000480019210481
38-1482-03,361.07806,0.05999880002405051
38-1482-03,361.094727,-0.11999760004811434
38-1482-03,361.111393,0.0
38-1482-03,361.12806,-0.05999880002405051
38-1482-03,361.144727,0.0
38-1482-03,361.161393,0.060002400096045745
38-1482-03,361.17806,0.0
38-1482-03,361.194727,0.05999880002406383
38-1482-03,361.211393,0.0
38-1482-03,361.22806,-0.059998800023859204
38-1482-03,361.244987,-0.059077213918749684
38-1482-03,361.261654,0.0
38-1482-03,361.27832,0.12000480019210481
38-1482-03,361.294987,-0.05999880002406383
38-1482-03,361.311654,0.05999880002406383
38-1482-03,361.32832,-0.06000240009585442
38-1482-03,361.344987,0.11999760004811434
38-1482-03,361.361654,-0.05999880002405051
38-1482-03,361.37832,-0.06000240009605907
38-1482-03,361.394987,0.059998800023859204
38-1482-03,361.411654,0.0
38-1482-03,361.42832,0.0
38-1482-03,361.444987,0.0
38-1482-03,361.461654,0.0
38-1482-03,361.47832,0.12000480019210481
38-1482-03,361.494987,-0.05999880002406383
38-1482-03,361.511947,-0.05896226415079765
38-1482-03,361.528613,0.0
38-1482-03,361.54528,-0.05999880002406383
38-1482-03,361.561947,-0.05999880002405051
38-1482-03,361.578613,0.12000480019169552
38-1482-03,361.59528,0.05999880002405051
38-1482-03,361.611947,-0.05999880002405051
38-1482-03,361.628613,0.0
38-1482-03,361.64528,-0.059998800023859204
38-1482-03,361.661947,0.11999760004811434
38-1482-03,361.678613,0.06000240009605907
38-1482-03,361.69528,-0.059998800023859204
38-1482-03,361.711947,0.05999880002406383
38-1482-03,361.728613,-0.06000240009605907
38-1482-03,361.74528,0.0
38-1482-03,361.761947,-0.05999880002384588
38-1482-03,361.778874,0.0
38-1482-03,361.79554,0.0
38-1482-03,361.812207,0.11999760004811434
38-1482-03,361.828874,-0.05999880002406383
38-1482-03,361.84554,0.0
38-1482-03,361.862207,-0.05999880002405051
38-1482-03,361.878874,0.05999880002405051
38-1482-03,361.89554,0.06000240009605907
38-1482-03,361.912207,-0.11999760004770509
38-1482-03,361.928874,0.11999760004811434
38-1482-03,361.94554,-0.06000240009605907
38-1482-03,361.962207,0.05999880002406383
38-1482-03,361.978874,-0.059998800023859204
38-1482-03,361.99554,0.06000240009605907
38-1482-03,362.012207,-0.11999760004811434
38-1482-03,362.028874,0.17999640007216486
38-1482-03,362.045833,-0.05896574090437993
38-1482-03,362.0625,0.05999880002405051
38-1482-03,362.079167,-0.11999760004811434
38-1482-03,362.095833,0.0
38-1482-03,362.1125,0.11999760004811434
38-1482-03,362.129167,-0.11999760004811434
38-1482-03,362.145833,0.06000240009605907
38-1482-03,362.1625,0.05999880002384588
38-1482-03,362.179167,-0.11999760004811434
38-1482-03,362.195833,0.06000240009605907
38-1482-03,362.2125,0.05999880002405051
38-1482-03,362.229167,0.0
38-1482-03,362.245833,-0.12000480019210481
38-1482-03,362.2625,0.05999880002406383
38-1482-03,362.279167,0.0
38-1482-03,362.295833,0.0
38-1482-03,362.312793,0.0
38-1482-03,362.32946,0.11999760004811434
38-1482-03,362.346126,0.0
38-1482-03,362.362793,-0.11999760004811434
38-1482-03,362.37946,0.0
38-1482-03,362.396126,0.060002400096045745
38-1482-03,362.412793,0.0
38-1482-03,362.42946,-0.05999880002405051
38-1482-03,362.446126,-0.06000240009605907
38-1482-03,362.462793,0.23999520009622868
38-1482-03,362.47946,-0.05999880002384588
38-1482-03,362.496126,-0.06000240009605907
38-1482-03,362.512793,0.05999880002406383
38-1482-03,362.52946,0.05999880002405051
38-1482-03,362.546126,-0.12000480019169552
38-1482-03,362.562793,0.0
38-1482-03,362.57972,0.05907721391856441
38-1482-03,362.596387,0.0
38-1482-03,362.613053,-0.12000480019210481
38-1482-03,362.62972,0.11999760004770509
38-1482-03,362.646387,0.05999880002405051
38-1482-03,362.663053,-0.060002400096045745
38-1482-03,362.67972,0.0
38-1482-03,362.696387,-0.059998800023859204
38-1482-03,362.713053,0.0
38-1482-03,362.72972,-0.11999760004811434
38-1482-03,362.746387,0.29999400011926936
38-1482-03,362.763053,0.0
38-1482-03,362.77972,-0.05999880002406383
38-1482-03,362.796387,-0.17999640007216486
38-1482-03,362.813053,0.12000480019169552
38-1482-03,362.82972,0.05999880002405051
38-1482-03,362.84668,0.0
38-1482-03,362.863346,0.0
38-1482-03,362.880013,0.059998800023859204
38-1482-03,362.89668,0.0
38-1482-03,362.913346,-0.12000480019210481
38-1482-03,362.930013,0.05999880002405051
38-1482-03,362.94668,-0.05999880002384588
38-1482-03,362.963346,0.12000480019210481
38-1482-03,362.980013,0.0
38-1482-03,362.99668,0.0
38-1482-03,363.013346,-0.1800072002881639
38-1482-03,363.030013,0.11999760004811434
38-1482-03,363.04668,0.0
38-1482-03,363.063346,0.0
38-1482-03,363.080013,0.0
38-1482-03,363.09668,0.11999760004811434
38-1482-03,363.113607,-0.177231641755667
38-1482-03,363.130273,0.060002400096045745
38-1482-03,363.14694,-0.05999880002405051
38-1482-03,363.163607,0.05999880002384588
38-1482-03,363.180273,0.06000240009605907
38-1482-03,363.19694,0.0
38-1482-03,363.213607,0.0
38-1482-03,363.230273,-0.06000240009605907
38-1482-03,363.24694,0.05999880002406383
38-1482-03,363.263607,-0.05999880002406383
38-1482-03,363.280273,0.06000240009585442
38-1482-03,363.29694,-0.05999880002406383
38-1482-03,363.313607,0.0
38-1482-03,363.330273,0.0
38-1482-03,363.34694,0.11999760004770509
38-1482-03,363.363607,0.0
38-1482-03,363.380566,-0.05896574090457757
38-1482-03,363.397233,0.0
38-1482-03,363.4139,-0.05999880002406383
38-1482-03,363.430566,0.12000480019210481
38-1482-03,363.447233,0.0
38-1482-03,363.4639,0.0
38-1482-03,363.480566,0.06000240009605907
38-1482-03,363.497233,-0.11999760004811434
38-1482-03,363.5139,0.0
38-1482-03,363.530566,-0.12000480019169552
38-1482-03,363.547233,0.11999760004811434
38-1482-03,363.5639,0.0
38-1482-03,363.580566,0.0
38-1482-03,363.597233,0.05999880002384588
38-1482-03,363.6139,0.0
38-1482-03,363.630566,-0.060002400096045745
38-1482-03,363.647493,0.059077213918551294
38-1482-03,363.66416,0.05999880002406383
38-1482-03,363.680827,0.05999880002384588
38-1482-03,363.680827,
38-1482-03,363.697493,-0.060002400096045745
38-1482-03,363.71416,-0.05999880002406383
38-1482-03,363.730827,0.0
38-1482-03,363.747493,-0.060002400095841096
38-1482-03,363.76416,0.05999880002405051
38-1482-03,363.780827,0.0
38-1482-03,363.797493,0.06000240009605907
38-1482-03,363.81416,-0.059998800023859204
38-1482-03,363.830827,0.05999880002406383
38-1482-03,363.847493,-0.06000240009605907
38-1482-03,363.86416,0.059998800023859204
38-1482-03,363.880827,0.05999880002405051
38-1482-03,363.897786,-0.05896574090457757
38-1482-03,363.914453,-0.17999640007217818
38-1482-03,363.93112,0.17999640007156428
38-1482-03,363.947786,0.12000480019210481
